"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ST13P10",1.24732552749258,1.51704926559481,2.20572871039843,0.687776904948924,0.491593281904046,0.989609668798688
"GCSAML",1.20414102628773,-3.72114306206111,3.19131335583794,-1.16602246384046,0.243605363203896,0.940010458722372
"AC120498.10",1.12167954564902,-1.55399331669706,2.66770244486937,-0.582521232713103,0.560215643908836,0.993418987671875
"SULT2B1",1.25346333655507,1.9835338338645,2.54277357824886,0.780067030282149,0.435351421504526,0.983769215023491
"CCDC187",1.33301314877557,-0.86413787453255,3.17457683192045,-0.272205689225607,0.785463867584277,0.996417816814076
"CCL25",1.1918869682987,-0.926820422013128,2.67972675165197,-0.345863779372941,0.729445090505046,0.996417816814076
"AL359317.2",1.14856926842767,-2.36080068059728,2.57572920332369,-0.916556242617017,0.359375222752771,0.973009812253607
"AC105384.2",1.14629611263364,-1.26749486038084,1.93163451955575,-0.656177370795976,0.51171000714422,0.99040814367672
"AC009237.8",1.20011425568152,-2.91588455291078,2.03400411165859,-1.43356866202845,0.15169539175847,0.897862069096618
"MIR3150BHG",1.37087285263749,1.32142861195407,2.27570375746453,0.580668115355372,0.561464154919037,0.993802350037071
"HMGB3P4",1.3475141224321,2.19728493517451,2.00990248927509,1.09322962029218,0.274292994976296,0.947934043148451
"AL034428.1",1.13826331280837,-2.71749758646655,2.608375834953,-1.04183513359206,0.297488122151583,0.956508978311858
"CFAP47",1.24514563613877,0.431283771300576,2.2573617502852,0.191056560272666,0.848481280533707,0.996417816814076
"RNA5SP315",1.21862433274216,-0.413104784303977,1.32183455152672,-0.31252382064521,0.754642462742707,0.996417816814076
"AL021395.1",1.12600288026935,-0.237153945407124,3.01121188651904,-0.0787569770393252,0.937225925051491,0.997536037550879
"AL157400.4",1.20793585384699,-1.34076269957519,2.11948027973301,-0.632590315841055,0.527001212742216,0.99040814367672
"LINC01342",1.29668392768273,1.21519731138538,2.55033488316204,0.476485389980908,0.633728613461078,0.996417816814076
"RBBP8NL",1.27304926693641,1.80407212626293,2.88783933446124,0.624713468209443,0.532159132034507,0.99040814367672
"TEX19",0.925497173873706,-3.35081000781492,3.77438608829264,-0.887776165297037,0.374661166282597,NA
"RNU6-247P",1.31902376837525,0.699421880476851,3.2430436862046,0.21566834990601,0.82924627373491,0.996417816814076
"AP001922.5",1.32486900196507,3.82180148047159,2.65653742154469,1.43864018232024,0.150252495386128,0.897047549385265
"AC113348.2",1.06593850237843,0.670775346836374,3.68437512836253,0.18205946014365,0.855536063091794,0.996417816814076
"TRBV24-1",1.06916756106724,-0.494679515093023,2.57545212669263,-0.192074824441907,0.84768359491348,0.996417816814076
"AC079601.3",1.10016147302858,0.477213031051829,2.53622223729636,0.188158996492572,0.850752014388717,0.996417816814076
"AL021940.1",1.33370647219384,0.532008921838002,2.27685249553293,0.233659810146585,0.81524909093496,0.996417816814076
"CALY",1.32827734311453,0.615082489138875,2.52190903132255,0.243895589214141,0.807311685344287,0.996417816814076
"SNORD13E",1.21564153648654,-1.5846489445251,2.13810693638904,-0.741145785346614,0.458605051146622,0.988133333204232
"ZCCHC12",1.20659595260137,1.48242365402446,2.5320757155666,0.585457869569568,0.558239887112747,0.992885316110643
"AC073912.3",1.24810087143927,0.52788341341379,1.44014216953969,0.366549514748613,0.713955072090204,0.996417816814076
"RPL35AP32",1.33925213970563,-0.629957489652098,2.37946158521456,-0.264747913379443,0.791203664483876,0.996417816814076
"AL590723.1",1.27767859155368,0.533496493370897,2.60339043714999,0.204923735509658,0.837631710473999,0.996417816814076
"HNRNPA1P66",1.20127914299072,-3.37428096002976,2.54713378498829,-1.32473644687072,0.185258580198725,0.924819651896038
"AC087521.3",1.1547914385347,0.778688940159341,1.93977884568151,0.401431813679647,0.688102230627335,0.996417816814076
"AC007991.3",1.10345499204745,-2.73277230059535,2.27059914995171,-1.20354678220217,0.228764799234841,0.938448942260921
"MIR4742",1.24205647561556,0.388740995966214,1.34190936085816,0.289692439225262,0.772051541047449,0.996417816814076
"TAGLN3",1.0723291699709,-0.653716339012295,3.02098925775756,-0.216391480814976,0.828682606294027,0.996417816814076
"AC091230.1",1.07187501943696,-2.65904086865066,2.59108740659383,-1.02622584706479,0.30478514072323,0.958135179174555
"AC233992.1",1.03891865378046,-1.20634817981928,2.70257078011501,-0.44637061448875,0.655329555714092,0.996417816814076
"AC022893.3",1.05446058542395,-2.87859330806105,2.64322964469628,-1.08904397082449,0.276134495818918,0.948691868182866
"PPIAP54",0.996116431023301,-1.39085818109096,2.10173443150176,-0.661766853244701,0.508120652267248,NA
"H2BW3P",1.01163467663541,-2.91648074903669,1.93121498604201,-1.51017922401998,0.130997698507121,0.879870244094312
"TMEM26-AS1",0.996589462647994,-3.25464192862003,2.47332225124562,-1.31589885910779,0.188207991747818,0.924819651896038
"LINC01476",1.18928127273811,-0.373722959018856,3.00799092461951,-0.124243379845346,0.90112257615319,0.996417816814076
"AC005180.1",1.09797292324081,-3.59050977016707,3.77190004451033,-0.951910105728477,0.341142573944363,0.968233930547317
"GLYATL2",1.2521840289625,1.01326970161615,2.58846919757629,0.391455190026957,0.695460804514285,0.996417816814076
"AC106786.1",1.15519227537439,0.971989328745928,2.57500530434912,0.377470806411257,0.705823755659715,0.996417816814076
"AC020907.3",1.22484930758235,0.409352334349003,2.30966286357973,0.177234669528587,0.859324064370048,0.996417816814076
"AC104590.1",1.13957538994206,-0.604036176249364,2.08419888725533,-0.289816955542479,0.771956275662405,0.996417816814076
"PIP5K1P1",1.23844013384558,0.590872809274503,2.59461359108527,0.227730561230643,0.819855712194357,0.996417816814076
"RORA-AS1",1.22988726865018,-0.786281947759977,2.32073526605898,-0.338807256156892,0.734754934632332,0.996417816814076
"RN7SL473P",1.08919092561409,-1.46953554316904,2.6534207412582,-0.553826809415917,0.579697378716107,0.994966071130088
"MRAP-AS1",1.08603037908215,-0.83772533581251,2.38353554666942,-0.351463328072907,0.725240779754647,0.996417816814076
"HNRNPA1P54",1.07168223416526,-1.24982763771475,2.70885217111784,-0.461386431877155,0.644521384206129,0.996417816814076
"HHLA2",1.21573490457647,0.946700648712895,2.01875444040282,0.468952850215895,0.63910333840458,0.996417816814076
"AC051619.10",1.10445628811664,-0.00448270533891238,2.30948679216385,-0.0019409963088433,0.998451309985038,1
"AC011933.1",1.06927197020858,-2.77972279549881,1.76270823393285,-1.57696137227252,0.114804413458115,0.86690543430063
"AC105935.1",1.21465893704367,3.15534408219211,2.10717173105666,1.49743090972934,0.134281170509943,0.882276371292515
"RN7SL25P",1.17710495982004,1.02703488758865,1.36177183061963,0.754190140004094,0.450735057332107,0.985424537910166
"ZSCAN1",1.03307691618978,-1.34838299850943,3.03166310599156,-0.444766767074013,0.656488313096979,0.996417816814076
"LINC02761",1.18679216705189,1.39989286084494,2.34544413723899,0.596856193937267,0.550603396399193,0.99251408571134
"RN7SL219P",1.12770169304647,-0.0960979767126653,1.60351358124341,-0.0599296306789918,0.952211680431876,0.998274968684953
"AC012178.1",1.16635265893995,0.5632887298962,2.50396388113058,0.224958807968854,0.822011319404664,0.996417816814076
"CLUL1",1.2628096337089,1.15087960611101,2.9146427870742,0.394861288393523,0.692945260720553,0.996417816814076
"AC127035.1",1.12522658069941,-1.09895075654411,1.93601282499986,-0.567636093290955,0.570282093737402,0.994773800021885
"AC027290.1",1.17931471737396,0.807895418699118,1.32193838087858,0.611144536224281,0.541103897937097,0.99040814367672
"RN7SL600P",1.12679706106207,-1.72312728030236,1.96478535691918,-0.877005355437022,0.380483729234102,0.976251213377895
"AC008915.2",1.05298840778929,0.112437684029843,2.23662291169601,0.0502711849377342,0.959906285814932,0.999321427182639
"AC105180.2",1.184849817688,0.222698707047751,2.29598693712846,0.0969947622290373,0.922730553973521,0.997536037550879
"AC139887.5",1.16471971501736,1.4697746382331,2.5678787943507,0.572369163788645,0.567071902006282,0.994443384293979
"CRTC3-AS1",1.30980331314818,0.55547075051361,2.34443033294112,0.236932078001551,0.812709483760345,0.996417816814076
"AC084855.1",1.20866756089353,1.15620020505693,1.95219375978002,0.592256890108703,0.553678579016146,0.992827077445386
"AC008121.2",1.28499989037723,3.43190734501742,2.42424545099318,1.41566001231905,0.156875071457302,0.904879858503341
"AL133244.2",0.926807564904547,-3.35228522606774,3.29935088742353,-1.01604386452074,0.309608498771955,NA
"AP000317.1",1.10739967556237,-0.123074075948906,1.93842391184049,-0.0634918271473702,0.949374867106296,0.998240676707667
"OR10G2",1.07538451671506,-3.26597143400848,2.5078216363584,-1.30231408273157,0.192809039460668,0.925290539716203
"AL009179.1",1.18251408438909,1.56906029504004,2.23943852831482,0.700648968570151,0.483522110539576,0.988133333204232
"AC004039.1",1.13440423071637,1.09374998808936,2.58106873829246,0.423758566311158,0.671741898261681,0.996417816814076
"AC092338.2",1.03023404594043,-0.142391758601385,2.50493352568237,-0.0568445258692426,0.954669044743291,0.998651661656544
"RNU6-875P",1.11780264172001,-1.99591346446741,2.60163775198985,-0.76717577723526,0.442977012689757,0.984730938921777
"CARS1-AS1",1.1661232322133,1.08845336940122,2.93673728040003,0.370633551957687,0.710910488320535,0.996417816814076
"AC007684.2",1.06849758574326,-1.99366159037052,3.42398005115834,-0.582264370873323,0.560388620506147,0.993459702246341
"AC006197.2",1.13928439378293,-3.13594742710256,2.5741448639031,-1.21824823112232,0.223129656284906,0.936928417970191
"SCEL",1.00963805621236,-3.00016333029689,3.77884846332906,-0.793935866815317,0.427232768096635,0.982037127320071
"AL136114.1",1.22415357926437,1.05014099341331,2.09829676129081,0.500473056426628,0.616742023323461,0.996417816814076
"AC016597.2",1.32901544599551,3.84406510954252,2.69521605824722,1.42625489996614,0.153794777740191,0.902433105907977
"CFAP300",1.29098553954343,0.295904092110221,2.56242625497041,0.115478090944568,0.908066185184661,0.996417816814076
"SNRPGP4",1.12354315669798,-1.00611416795146,2.14214814279767,-0.469675344972858,0.638586985253628,0.996417816814076
"AP000808.1",1.28776989080865,1.04091182301105,2.32931398372414,0.446874843960207,0.654965428180709,0.996417816814076
"SLC25A2",1.19982185460345,-0.37204572246992,2.62971682727869,-0.141477484803915,0.887492745650405,0.996417816814076
"AC104335.2",1.10988832801316,0.19866995172149,2.01477403945895,0.0986065672033579,0.92145065556271,0.997536037550879
"NANOGP7",1.12855904503615,0.914117120627087,2.20954807182932,0.413712257398534,0.679084849232663,0.996417816814076
"AC114730.1",1.09043946515881,-2.95474807637988,2.64043299189694,-1.11903922025195,0.263123407429451,0.946181492687503
"AC005520.2",1.11782583813784,-1.99067088727007,1.805145691609,-1.10277574631425,0.270124563160045,0.947934043148451
"LINC01844",1.30937355074654,4.0096499698412,2.67272347033206,1.50021130668749,0.133559675343524,0.881152005600455
"AC107396.1",1.25864893327064,-0.865267830829426,3.78371367630852,-0.228682163834765,0.819115958670656,0.996417816814076
"AC078845.1",1.12973176715093,-0.603247589436969,3.02419918435036,-0.19947349782999,0.84189237243718,0.996417816814076
"SMIM9",1.19472059431327,0.615294272139638,2.54304580024618,0.241951706917773,0.808817583809422,0.996417816814076
"RPL39P18",1.26964391916948,1.60967882682417,1.57693511289949,1.02076414790744,0.307366194210088,0.958196431010702
"AC011840.2",1.32329079857721,3.08078028394389,3.24534375888729,0.949292436435201,0.342471899311374,0.968233930547317
"AC079385.2",0.889719593053883,-3.29583960614125,3.33169377776977,-0.989238455266282,0.322546487707276,NA
"AL022476.1",1.00484430822009,-1.82112358591331,2.47821921975338,-0.734851691649193,0.46242982182464,0.988133333204232
"AC025580.1",1.15667693956837,-0.828795112207902,2.97785213526256,-0.278319766919799,0.780766903530327,0.996417816814076
"AC069503.3",1.20539584129636,0.091870715097606,2.34035195447552,0.0392550850832154,0.968687015903783,0.999321427182639
"AC051619.1",1.17584054299948,0.156695857775024,2.99686897779239,0.0522865226795643,0.958300391971583,0.998995728768205
"UGT8",1.19385366797632,-1.55458609922558,2.51063911931185,-0.619199345404799,0.535785043039035,0.99040814367672
"IGKV2D-24",1.15806591810213,0.337375864699606,2.97363290515903,0.113455788074676,0.909669212695748,0.996479513356644
"AL591623.1",1.05997880943162,0.125602253193945,2.07144709944957,0.0606350281536613,0.95164987640364,0.998274968684953
"IPO7P2",1.21777192616569,0.684761099140609,1.84921470163269,0.370298320977021,0.711160224711904,0.996417816814076
"AC006238.2",1.19973756847896,-1.50283489397388,2.87147781675275,-0.52336636041764,0.600719329130519,0.996417816814076
"AC138028.1",1.13919479170455,-0.752316933202129,1.93491932749002,-0.388810490708175,0.697416339807949,0.996417816814076
"AC103703.1",1.09975582324971,-2.07914883223341,2.24774226635677,-0.924994321347781,0.354968861306179,0.971608227525795
"PGM5P3-AS1",1.34613870881873,0.361545950925314,2.90729090813538,0.12435836741126,0.901031535395473,0.996417816814076
"PLAAT1",1.0398203361638,-2.62609090468304,3.47754677148447,-0.755156171073448,0.450155283060235,0.984959726945901
"DUXAP1",1.30241748315672,0.408622567164395,2.96512827396398,0.137809406342519,0.890391050109342,0.996417816814076
"AC007621.1",1.08188829290263,-3.29302005980217,2.05998940337355,-1.59856165007904,0.10991803668411,0.863953951646162
"AC125437.2",1.09221309371673,-0.469444799293128,2.71002131307133,-0.173225500858181,0.862474179850189,0.996417816814076
"SNORD4A",1.0966560058323,-0.746837189097774,1.39292125170643,-0.536166124382727,0.591843743395184,0.996417816814076
"RPL21P10",1.19089779208413,-1.17718040351894,2.12563713363217,-0.553801203833618,0.579714904340424,0.994966071130088
"RNVU1-18",1.20556473118899,2.36554994052708,1.67840584383794,1.40940282662379,0.158716088721861,0.908955729461774
"AL034370.1",1.05443339992906,-1.63275609743192,1.8411215770671,-0.886826876491717,0.375172115253073,0.97554009933417
"AC091806.1",1.01304787202469,-1.18431045780471,2.37600433007406,-0.498446253996427,0.618169542275651,0.996417816814076
"C6orf99",1.29477074200371,3.61365142692727,2.10977055581592,1.71281726203149,0.0867461633848992,0.833802819548324
"AC006480.2",1.06956643855869,-0.352277908676346,1.88734104442216,-0.186653021570991,0.851932692007624,0.996417816814076
"AC008750.3",1.10427735219146,1.1649402517631,2.06267972666129,0.564770301809629,0.572230009488125,0.994830524142279
"RNU6-30P",1.17547737543086,0.0126383732999698,1.52895886129511,0.0082659995765121,0.993404761663583,0.999916454159156
"RNU6-623P",1.14522394170549,-2.75861115670691,1.82303618040349,-1.51319605521836,0.13022986596729,0.879870244094312
"RBMX2P1",1.23226574075803,2.06284193313821,2.54007199356847,0.812119474708345,0.416723079475398,0.980145064075878
"AC078850.1",1.01192054200694,0.00614322215053376,3.34411976225687,0.00183702217243196,0.998534269195152,1
"NACA3P",1.10576629327832,0.291358931036016,1.87740264423061,0.155192564541965,0.876669509907661,0.996417816814076
"AC022905.1",1.21718552244515,-2.25632012377516,2.9602236491303,-0.762212721473953,0.445933054672766,0.984730938921777
"MIR1287",1.1736045450934,0.202370033179027,1.2447963086617,0.162572809519815,0.870854796999047,0.996417816814076
"AC114284.1",1.24791663185845,1.96566532007138,2.88928814962745,0.68032858554618,0.496296428445953,0.99040814367672
"STEAP2-AS1",1.03172723977911,-2.65356976095069,2.6207044977482,-1.01254062151255,0.31127963437677,0.958196431010702
"AC099811.3",1.00129528466969,-1.45736257413771,1.91748284103631,-0.76003943448593,0.447231013469066,0.984761605921684
"RNF126P1",1.18101622875708,0.988596887278422,2.0641724688936,0.478931340368236,0.631987474337481,0.996417816814076
"RN7SKP26",1.22673831365232,1.91703056017815,1.64199615681027,1.16750002868591,0.243008496737327,0.939722585574959
"AC025031.2",1.31910741763804,4.03101259904237,1.99082864208553,2.02479134257362,0.0428887944298048,0.758757965666248
"AP000356.4",1.16457206650389,-0.572716164496331,1.3292294639359,-0.430863278339089,0.666567785663475,0.996417816814076
"TSPYL6",1.23523585121797,-2.88270977759084,2.96694338013581,-0.971609298947553,0.331244954646261,0.965122994042911
"AC006027.1",1.07199749280275,-0.181434051919216,3.50110251765303,-0.051821976364417,0.958670544470111,0.998995728768205
"RN7SL176P",1.19236542780476,-0.168095363367222,1.19479019343905,-0.140690277079846,0.888114626459475,0.996417816814076
"AC018462.1",1.16706960009491,1.04191843006594,1.64060559535405,0.63508160219403,0.525375195417503,0.99040814367672
"AC093915.1",1.02842856825994,-3.49813724236908,3.7728097626693,-0.927196827410167,0.353824349766062,0.970987632246108
"SNORA12",1.13452381582708,-0.824621812169524,1.59133401667563,-0.518195302512416,0.604322011928491,0.996417816814076
"C2orf27B",1.20776998372369,0.0163403555913718,2.62396580278871,0.00622735081913244,0.99503132504085,0.999952866613732
"AC068020.1",1.1535642305033,-2.03677448641407,1.93993766823303,-1.04991748949812,0.293756049776683,0.955607397976235
"NPM1P9",1.0078726012015,-2.66274553621042,2.36796692406521,-1.12448595001452,0.260806927635865,0.94464062612694
"AC063977.2",1.14787324485747,-0.173043927624868,2.12244967022024,-0.081530285524703,0.935020240677019,0.997536037550879
"AL158167.1",1.03710151115707,-3.07519837570341,2.94449160902637,-1.04439026631163,0.296304865174579,0.956508978311858
"AP001781.2",1.26340473990393,3.71208700953063,2.49005766086315,1.49076347422568,0.136023604575955,0.884439486521159
"KRTAP5-2",1.11107006824029,0.0170210861060935,2.63333190703308,0.00646370708554958,0.994842743822185,0.999952866613732
"AC005037.2",1.17190218096806,0.00474620380491929,1.92922381732725,0.00246016235249194,0.998037076421945,1
"LINC00595",1.19286880177302,1.33091730298328,2.59432160436593,0.51301168704123,0.607943145520267,0.996417816814076
"AL121750.1",0.944060998339351,-3.08239711313557,2.54019103135733,-1.21345090785889,0.224957472861746,NA
"PLA2G4E-AS1",1.08953430725986,-0.329093226338259,1.96702971212487,-0.167304654479652,0.867130342013458,0.996417816814076
"AC022384.2",1.19378046569717,-0.0239418480788617,1.36513528451925,-0.0175380772516573,0.986007356257659,0.99963367653773
"H3-5",0.894014615767273,-0.974217440903086,3.48766094190347,-0.279332612066179,0.779989581115835,NA
"AC002056.2",1.20538614003655,1.51270953393322,2.02825266377279,0.74581907912765,0.455776713015474,0.987231101715076
"AC108065.1",1.19523750221884,0.391891943764569,1.23873455234615,0.316364747412857,0.751725671353563,0.996417816814076
"AL591623.2",1.1680627959741,-2.5236887752822,2.58316691068126,-0.976974722325096,0.32858166674349,0.964814652629112
"AL365436.2",1.1607223910951,0.888432623544262,1.80618836569298,0.491882596754187,0.622802341837647,0.996417816814076
"AC092849.2",1.13447673656343,-2.90171176823654,2.96626587039058,-0.978237250140516,0.327956996996555,0.964585199743251
"MIR589",1.08557052703768,-0.254576955118433,1.74092838218696,-0.146230573137438,0.88373937109439,0.996417816814076
"AC012184.4",1.18192948982968,-2.60258412237715,2.34804130699495,-1.10840644694959,0.267686321896525,0.947409438874023
"AC008443.5",0.95363020824208,-3.39122629034326,3.77393760266341,-0.898590980399344,0.36887056475313,NA
"AC116348.4",1.18462683911305,-1.33090313535823,2.88852908022883,-0.460754625760181,0.64497465883572,0.996417816814076
"AC112503.2",1.0913681201395,-0.430790464188646,1.72842791625027,-0.249238316587261,0.803176442044856,0.996417816814076
"AC148477.2",1.30485204095293,2.3181111112713,3.32251029216241,0.69769869990759,0.485365641393202,0.988133333204232
"LGI3",1.1501919225566,-0.219912990484552,2.62766855761142,-0.0836912973089938,0.933301876611798,0.997536037550879
"AC244517.1",1.20808677160373,-0.355981267806808,2.32614700621241,-0.153034725172611,0.878370891086422,0.996417816814076
"CKLF-CMTM1",0.972971307749812,-2.36431205356145,3.06181935394669,-0.772191883402216,0.440000788075075,NA
"AC072054.1",1.15763565203804,-0.961330489934984,2.5744157916161,-0.373416948833857,0.708838146969662,0.996417816814076
"AC010997.5",1.29887419143134,1.65676269380263,3.27283141131734,0.506216937442484,0.61270436603366,0.996417816814076
"AC244034.2",0.961635923210535,-0.291132664767538,2.98082589221404,-0.0976684567615909,0.922195563628575,NA
"AC115522.1",1.15944213543686,0.165834913227378,3.45177804301183,0.0480433304693833,0.961681709736699,0.999321427182639
"AC120498.1",1.17544948204531,1.17895656649681,1.93428161292323,0.609506164262754,0.542188988121701,0.990486030119909
"AC023302.1",1.16187736161545,-0.0997700549702131,2.41156986816712,-0.0413714138193482,0.966999801746282,0.999321427182639
"AC023158.2",1.14693739604611,-2.34583906111259,2.96502017855546,-0.791171364727598,0.428843999049708,0.982835613586443
"RN7SL395P",1.20573702677862,0.828483397490385,1.73680005081181,0.477017142591134,0.633349914680034,0.996417816814076
"RPS4XP5",1.16648870600508,-1.09303503658406,2.27494361613161,-0.480466869083416,0.630895455947556,0.996417816814076
"LINC01900",1.20408510598073,1.12581403212913,2.89780102170562,0.388506327279328,0.697641372596052,0.996417816814076
"PRPH",1.27055229156346,3.81810164184121,2.29334818613308,1.66485911948638,0.0959408658278117,0.844702896722621
"RPL17P15",1.1604392921018,0.30838976885003,2.0605948429003,0.149660555500551,0.881032429750471,0.996417816814076
"ACTC1",1.29640771030169,0.659078583118438,2.26903604762886,0.290466334286392,0.771459502418917,0.996417816814076
"AC140479.5",1.21673955435263,0.776647432163961,1.42080710005249,0.546624120990996,0.584636994035335,0.996228673113386
"C12orf71",1.16051000248563,-1.27225287740943,2.36495153070342,-0.537961501913327,0.590603627169805,0.996417816814076
"AC098820.4",1.14529621319889,-0.127542852440093,2.62334924830446,-0.0486183273243269,0.961223464143439,0.999321427182639
"AL772161.1",1.15254059664868,0.0542478932339483,1.50636503526721,0.0360124484861835,0.971272432936941,0.999391810683571
"AL606760.3",1.16748816495233,1.10875951485242,2.34142284758019,0.473540913807305,0.635827318595554,0.996417816814076
"AC005753.1",1.08102976950608,-2.08904629833144,2.57849424462159,-0.810180710191199,0.417836322368095,0.980145064075878
"LINC00315",0.984129947059645,-2.42197148125417,3.01588148981177,-0.803072497853797,0.421932832629728,NA
"SPATA45",1.10535017174397,-2.56250381818763,2.96408112696406,-0.864518786235874,0.387302964861111,0.977334460671519
"SNORA14A",1.14198890412011,-0.078200315498505,1.78663239206441,-0.0437696729589383,0.965088001380062,0.999321427182639
"AC091675.1",1.2001797021376,1.9413413122838,1.60733512488386,1.20780121222329,0.227123735100731,0.937716149076987
"PRDX2P3",0.965484697491396,-2.88352864230054,2.66182409165328,-1.08329045910376,0.278679518821461,NA
"AC020763.2",1.1464671054672,-1.75709441563939,3.80695922619106,-0.461547999660979,0.644405492357179,0.996417816814076
"MIR6766",1.15562697142713,0.0409681033135343,1.18978832510671,0.03443310246792,0.972531787162848,0.999416464946935
"AC004837.1",1.05870655184828,-0.718298820092337,2.62376507448698,-0.273766438572167,0.784264116729559,0.996417816814076
"LINC00705",0.998382220283174,-3.45802268144294,2.3266584231825,-1.48626143270008,0.137209983774228,0.88536513215568
"AC079193.1",1.13136809095304,-2.99819214512593,2.0566820473352,-1.45778106490044,0.144900899089666,0.891864531439029
"RPS12P31",1.11151992989475,-0.0736795276018658,2.10524797274691,-0.0349980280497453,0.972081313299795,0.999391810683571
"PRSS2",0.961402810773901,-3.40397917159002,3.37164503384097,-1.00959001835143,0.312691753818128,NA
"AC007040.1",1.11608300579208,0.440621942001711,1.65534989527556,0.266180547846268,0.79010016335155,0.996417816814076
"MLLT10P1",1.14806829002574,-1.61435925355768,2.09718164206987,-0.769775598438075,0.441433016837617,0.984282180201933
"AC015911.10",1.14769676534714,-0.855325850758023,1.90170980930851,-0.449766755459411,0.652878631292271,0.996417816814076
"AC091564.3",1.05286907097191,-2.89833965755867,2.98303341670134,-0.971608176204637,0.331245513410082,0.965122994042911
"RN7SKP271",1.22770497644969,1.73560936271548,1.85994530798298,0.933150751942093,0.350742138151116,0.970127082524372
"MATN3",1.17279508031025,0.567373122928358,2.5866415305395,0.219347411007516,0.82637943236652,0.996417816814076
"MYADML2",1.1949002241649,1.32415809425532,2.32676594862876,0.569098105907767,0.56928956369928,0.994443384293979
"MSLN",1.30925466302558,2.14503798942283,2.51375682660434,0.853319607816008,0.393482089415353,0.979588098505206
"AP001264.1",1.18815366493755,1.70403902899565,1.95626153985904,0.871069125613151,0.383716410719026,0.976667674624545
"AK8",1.25082119394871,2.88424736708248,2.44023422050475,1.1819551348173,0.237223503292644,0.939722585574959
"MIR4786",1.21292765192455,0.627648460712172,1.58131453859249,0.396915632781593,0.691429675835905,0.996417816814076
"TMEM231P1",1.23100900435916,1.22812934450875,1.68252967706182,0.729930271811561,0.465432807377812,0.988133333204232
"AC009716.1",1.14201738802066,0.407818946728801,2.97135537946567,0.137250141651564,0.890833078576021,0.996417816814076
"AC004849.1",1.15319393832022,-2.01780173645468,2.0856908031886,-0.967450080985098,0.333319084588992,0.965810633235873
"AL645939.3",1.18848467025979,1.51892329685707,1.81895962962314,0.835050581728288,0.403689229425985,0.980145064075878
"AL390755.3",1.08005324721648,0.393592090390606,2.28279200622148,0.172416974178075,0.863109728542932,0.996417816814076
"LINC02572",1.31178315437863,1.12925863943197,2.51010394681043,0.44988520928263,0.652793213010783,0.996417816814076
"RNU6V",1.13699635166649,-0.681107568752207,1.7145485607857,-0.397251838956423,0.69118175847113,0.996417816814076
"AL590483.3",1.19793745038397,-3.00310004434531,3.40514879062817,-0.881929169324582,0.377815111872149,0.976011298178276
"RNU1-3",1.21552779317606,2.56970638842791,1.43890301506735,1.78587879900135,0.074118884410653,0.826765012527772
"AC124248.2",1.23632813251091,0.699398657899769,2.58588053006659,0.270468279476839,0.786800017131314,0.996417816814076
"AC006254.3",1.28837165899007,1.61868519505281,2.24295198264293,0.721676258599826,0.470493541955099,0.988133333204232
"AC027449.1",1.20525674557175,0.651137641119457,2.48752208317484,0.261761551997322,0.793505282801003,0.996417816814076
"AL139421.1",1.14750391076594,-0.108440017417695,1.46793382982643,-0.0738725514831397,0.941111796899811,0.997536037550879
"LINC01877",1.19800141496001,-0.863046385874627,2.79809092450626,-0.308441151184862,0.757746673152654,0.996417816814076
"AP000251.1",1.21044213340948,0.704405876603102,2.26825186724367,0.310550114286506,0.756142656145867,0.996417816814076
"AL008633.1",1.1694650380247,-1.55904943061449,1.94249991476801,-0.802599484695823,0.422206266290495,0.980576752988232
"ANKRD2",1.20709894454067,1.96174840075918,2.53104941530706,0.775073133260492,0.438296446167815,0.983769215023491
"AC004917.1",1.26750890266366,0.171829812634183,1.86831999616767,0.0919702261853665,0.926721695369067,0.997536037550879
"AL355864.2",1.07395396164488,-2.44271805397874,3.01986345075262,-0.8088836113997,0.418582096523903,0.980145064075878
"AGR3",1.2397310413556,2.23064371081012,2.20003624260706,1.01391225635756,0.310624622501225,0.958196431010702
"AL590483.2",1.07786887309939,-2.75357512932654,2.97367364311927,-0.925984307557756,0.354454135460915,0.97149085821999
"AC005759.1",1.09684949588795,-3.20058855378077,2.24918153666828,-1.42300143478939,0.154735739319727,0.903930580265369
"AL035398.1",1.08937615270705,-0.0615039542334633,2.18041238231871,-0.0282074871396843,0.977496665727665,0.99963367653773
"RPL10P7",1.16674829961824,-1.49487395777853,2.38041081392148,-0.627989903690563,0.530010553995349,0.99040814367672
"AP001458.1",1.0942935003238,-2.95574365811763,1.72114964628635,-1.71730776838325,0.0859229534026478,0.831764228479699
"AC004542.5",1.09523885211486,-0.178002502499612,1.30921004566478,-0.135961760367664,0.891851510992254,0.996417816814076
"RNY1",1.03570079528527,-0.771371686007175,3.11302760053786,-0.247788257924183,0.804298240488921,0.996417816814076
"TNNT3",1.2194341057675,-2.47814512428538,2.61937242388383,-0.946083535769589,0.34410598061211,0.968233930547317
"LINC01214",1.16943682162458,-2.59920269184412,2.1126669376698,-1.23029458429967,0.21858681160687,0.934231510073794
"AC105384.1",1.16031620107835,0.787843490352901,2.09420896848658,0.376200991500028,0.706767478358761,0.996417816814076
"H2AB2",1.13549395158683,-0.0927912885149556,1.56012106452567,-0.0594769794632362,0.952572200737821,0.998310980283908
"KRT31",0.870824347903821,-3.26234820419836,3.77541241353606,-0.864103797641232,0.387530873006782,NA
